review_id,customer_id,product_id,rating,review_text,review_date
1465,486,215,4,Useful,5/1/2012
1466,620,69,2,great service,5/26/2017
1467,119,237,4,great service,7/1/2018
1468,838,37,5,lovely,10/30/2019
1469,280,396,2,lovely,3/22/2018
1470,893,74,5,very good product,5/21/2005
1471,288,227,5,very good product,11/27/2005
1472,909,372,4,amazing,5/26/2014
1473,973,190,1,very good product,7/6/2014
1474,167,353,4,Useful,10/29/2023
1475,388,336,2,woow,11/8/2022
1476,319,50,4,very good product,8/13/2006
1477,24,290,3,very good product,10/21/2008
1478,407,260,5,amazing,8/24/2019
1479,63,79,2,woow,5/19/2022
1480,142,351,5,good,3/2/2024
1481,675,67,1,Useful,1/11/2019
1482,141,197,2,very good product,5/1/2006
1483,828,41,2,amazing,6/16/2004
1484,461,360,4,great service,7/10/2015
1485,283,336,3,amazing,11/14/2012
1486,338,299,1,woow,5/13/2012
1487,193,180,3,amazing,4/29/2006
1488,56,61,5,lovely,9/7/2002
1489,656,10,2,great service,10/16/2009
1490,540,392,3,woow,2/21/2022
1491,553,69,4,great service,12/23/2006
1492,861,394,1,woow,10/6/2001
1493,496,353,1,woow,4/25/2008
1494,973,218,4,Useful,8/21/2000
1495,651,191,2,lovely,5/5/2013
1496,176,275,3,amazing,1/15/2018
1497,832,280,2,very good product,2/15/2012
1498,440,167,1,great service,11/16/2022
1499,545,230,3,amazing,3/28/2019
1500,33,339,2,amazing,5/28/2023
1501,203,125,5,amazing,6/2/2017
1502,439,65,1,woow,6/26/2017
1503,933,300,5,lovely,12/22/2014
1504,723,101,3,amazing,9/13/2023
1505,565,319,3,woow,8/6/2003
1506,925,215,1,lovely,7/20/2011
1507,515,55,2,woow,1/27/2020
1508,371,130,4,I will buy more,6/11/2024
1509,410,44,4,woow,7/11/2001
1510,729,97,4,I will buy more,6/29/2019
1511,232,343,3,Useful,3/20/2007
1512,447,149,3,good,11/27/2011
1513,234,303,4,I will buy more,12/15/2001
1514,923,156,3,woow,9/10/2004
1515,453,88,2,I will buy more,6/11/2023
1516,831,233,5,great service,8/15/2020
1517,748,355,5,I will buy more,6/16/2013
1518,911,227,5,good,8/4/2006
1519,310,150,2,amazing,10/26/2015
1520,285,364,3,good,9/23/2003
1521,249,12,1,good,8/26/2024
1522,647,96,2,very good product,4/11/2023
1523,113,145,3,very good product,6/21/2021
1524,518,124,1,lovely,11/10/2024
1525,489,377,1,very good product,10/1/2004
1526,562,17,1,woow,4/11/2019
1527,777,239,2,very good product,7/11/2007
1528,71,194,3,woow,7/12/2024
1529,748,379,2,great service,8/9/2011
1530,153,173,4,Useful,11/19/2022
1531,133,322,4,lovely,10/25/2013
1532,169,335,1,lovely,9/27/2009
1533,446,333,5,lovely,6/22/2016
1534,898,352,4,very good product,2/26/2024
1535,948,75,2,good,4/2/2019
1536,120,91,3,lovely,10/7/2016
1537,245,120,5,amazing,12/20/2012
1538,180,360,4,very good product,3/17/2011
1539,270,65,1,great service,12/7/2012
1540,695,25,1,great service,12/2/2018
1541,499,248,2,great service,9/9/2003
1542,922,273,5,great service,12/3/2001
1543,394,79,1,woow,3/19/2012
1544,928,90,1,great service,10/5/2022
1545,325,142,4,lovely,6/17/2020
1546,646,38,4,great service,2/25/2009
1547,921,320,3,I will buy more,10/25/2009
1548,619,270,1,good,11/19/2024
1549,171,153,4,great service,6/29/2024
1550,223,397,2,I will buy more,4/25/2019
1551,642,96,5,I will buy more,7/24/2020
1552,912,94,2,I will buy more,1/26/2009
1553,565,288,1,Useful,5/2/2001
1554,555,384,1,very good product,1/23/2015
1555,906,260,5,Useful,12/1/2001
1556,872,73,1,amazing,8/27/2009
1557,716,266,5,amazing,3/26/2013
1558,65,321,1,great service,12/20/2000
1559,613,272,1,lovely,1/6/2007
1560,764,164,2,Useful,2/27/2003
1561,792,155,2,great service,9/8/2021
1562,56,12,3,good,9/30/2019
1563,880,322,5,woow,7/10/2010
1564,30,45,1,very good product,8/16/2008
1565,648,26,5,Useful,9/18/2017
1566,540,137,1,great service,8/17/2022
1567,191,382,2,Useful,2/18/2008
1568,629,279,2,amazing,5/4/2022
1569,172,341,4,Useful,7/24/2006
1570,511,210,2,woow,2/6/2024
1571,979,70,3,very good product,11/2/2011
1572,197,214,4,Useful,8/3/2000
1573,289,391,1,Useful,8/14/2000
1574,985,79,3,great service,5/17/2004
1575,684,75,5,Useful,1/26/2017
1576,49,96,3,good,8/27/2020
1577,535,216,2,woow,10/29/2010
1578,474,64,1,great service,11/14/2004
1579,640,318,1,great service,2/20/2018
1580,604,340,4,amazing,7/17/2008
1581,243,89,3,great service,6/24/2022
1582,750,63,3,good,3/8/2009
1583,275,335,3,lovely,2/4/2014
1584,943,155,2,I will buy more,3/14/2009
1585,65,227,2,lovely,5/10/2003
1586,632,341,2,woow,8/17/2007
1587,743,385,4,lovely,12/25/2003
1588,944,135,4,I will buy more,10/7/2017
1589,217,180,4,good,8/3/2024
1590,957,41,3,very good product,5/19/2011
1591,738,87,3,woow,6/27/2021
1592,334,267,1,woow,1/16/2012
1593,119,372,3,very good product,11/3/2020
1594,981,84,3,amazing,4/25/2013
1595,446,277,2,woow,5/23/2007
1596,874,8,2,very good product,3/6/2016
1597,139,185,4,very good product,2/15/2019
1598,502,383,4,lovely,9/4/2010
1599,990,128,4,Useful,7/9/2001
1600,722,112,4,great service,6/2/2015
1601,22,123,3,lovely,5/30/2009
1602,897,339,5,I will buy more,1/8/2007
1603,979,120,2,amazing,10/27/2003
1604,324,84,1,Useful,2/2/2011
1605,899,60,5,amazing,1/13/2002
1606,48,152,4,Useful,5/18/2011
1607,204,18,4,I will buy more,9/22/2019
1608,67,178,1,great service,12/1/2011
1609,885,156,2,woow,6/21/2014
1610,793,45,3,very good product,10/16/2006
1611,982,173,5,lovely,6/21/2012
1612,129,249,3,woow,8/12/2022
1613,405,50,1,lovely,2/4/2008
1614,728,126,2,amazing,9/20/2019
1615,820,185,4,very good product,9/9/2015
1616,86,297,1,I will buy more,12/21/2009
1617,893,27,4,I will buy more,3/13/2010
1618,487,315,2,woow,10/9/2001
1619,941,74,5,amazing,1/3/2003
1620,745,322,2,good,2/17/2001
1621,418,38,5,lovely,3/23/2021
1622,105,356,2,lovely,11/13/2002
1623,695,368,1,great service,4/30/2020
1624,971,319,1,very good product,9/25/2000
1625,976,150,2,I will buy more,12/24/2024
1626,283,303,4,I will buy more,11/7/2017
1627,492,60,5,I will buy more,2/6/2018
1628,196,140,4,very good product,4/17/2020
1629,127,382,3,great service,2/10/2000
1630,559,34,2,lovely,10/7/2005
1631,57,247,2,very good product,3/6/2016
1632,962,50,3,lovely,12/27/2017
1633,713,326,1,woow,11/17/2002
1634,196,262,4,Useful,7/4/2010
1635,35,261,2,great service,9/21/2012
1636,463,230,2,very good product,7/7/2023
1637,234,152,2,Useful,2/19/2017
1638,58,227,2,Useful,1/17/2024
1639,280,128,2,lovely,11/28/2019
1640,621,329,3,I will buy more,12/31/2008
1641,150,110,5,amazing,2/12/2003
1642,901,134,3,woow,2/13/2023
1643,631,287,1,good,10/25/2006
1644,176,56,1,woow,3/28/2016
1645,641,35,2,I will buy more,4/1/2013
1646,978,242,5,amazing,11/18/2017
1647,767,111,1,great service,7/25/2013
1648,612,215,5,Useful,9/1/2013
1649,660,362,3,great service,10/4/2007
1650,183,47,2,amazing,2/18/2003
1651,943,6,5,very good product,1/3/2022
1652,79,209,2,lovely,5/10/2013
1653,823,72,1,amazing,12/13/2024
1654,428,187,5,Useful,9/9/2012
1655,609,241,5,I will buy more,10/1/2003
1656,729,77,2,amazing,11/8/2012
1657,267,15,2,woow,9/6/2022
1658,181,130,4,good,4/3/2019
1659,115,54,5,Useful,11/6/2011
1660,846,399,3,Useful,7/25/2015
1661,930,200,4,Useful,5/18/2005
1662,423,306,3,I will buy more,7/15/2023
1663,457,133,5,I will buy more,6/7/2020
1664,597,19,2,amazing,11/7/2004
1665,238,52,4,woow,7/1/2001
1666,963,146,2,I will buy more,11/7/2004
1667,319,286,3,amazing,12/14/2001
1668,469,205,2,lovely,10/13/2021
1669,481,192,2,amazing,7/19/2006
1670,552,4,4,Useful,10/4/2013
1671,421,274,4,Useful,4/13/2008
1672,635,25,5,amazing,7/3/2018
1673,789,301,1,great service,12/23/2001
1674,46,339,4,woow,1/3/2007
1675,443,212,1,woow,12/2/2012
1676,14,141,5,good,3/7/2006
1677,719,334,2,woow,8/2/2006
1678,915,181,5,woow,5/14/2008
1679,263,70,2,I will buy more,10/14/2023
1680,523,78,5,very good product,1/18/2005
1681,445,304,3,very good product,4/3/2002
1682,458,112,3,lovely,2/12/2005
1683,61,7,3,woow,2/21/2010
1684,592,21,3,great service,4/7/2020
1685,167,276,3,great service,9/5/2004
1686,523,176,5,woow,2/13/2002
1687,765,305,1,lovely,6/8/2009
1688,978,122,1,great service,4/9/2024
1689,843,278,2,I will buy more,12/9/2014
1690,774,256,4,good,3/14/2014
1691,256,365,5,lovely,6/29/2016
1692,842,394,1,very good product,10/20/2010
1693,879,11,1,very good product,11/15/2015
1694,931,391,1,I will buy more,6/24/2011
1695,85,52,4,lovely,11/25/2008
1696,506,57,3,good,12/7/2018
1697,793,59,5,Useful,7/8/2007
1698,518,239,3,very good product,11/21/2011
1699,640,37,1,amazing,11/26/2018
1700,102,361,5,very good product,2/6/2023
1701,954,163,2,very good product,9/29/2004
1702,300,151,4,great service,5/4/2014
1703,747,5,3,great service,4/25/2010
1704,263,44,2,amazing,12/18/2009
1705,330,51,1,Useful,1/1/2015
1706,616,350,3,very good product,10/18/2021
1707,758,375,4,amazing,1/18/2002
1708,909,154,4,I will buy more,4/9/2014
1709,299,373,4,amazing,11/16/2008
1710,938,305,1,great service,7/11/2011
1711,93,366,3,Useful,2/27/2023
1712,352,39,4,woow,1/15/2024
1713,928,172,2,Useful,6/18/2004
1714,587,303,3,I will buy more,7/30/2008
1715,612,27,4,woow,2/20/2023
1716,985,224,1,woow,1/16/2017
1717,489,167,1,great service,7/24/2018
1718,625,234,2,good,1/24/2014
1719,458,260,4,good,11/30/2003
1720,32,24,3,good,8/18/2006
1721,715,132,1,great service,8/11/2014
1722,489,40,3,good,8/11/2003
1723,547,8,5,great service,1/19/2002
1724,780,159,1,I will buy more,1/26/2003
1725,674,140,1,very good product,3/14/2013
1726,661,209,1,very good product,8/9/2013
1727,852,399,4,woow,8/26/2014
1728,845,298,5,woow,11/20/2006
1729,779,219,4,woow,4/6/2005
1730,358,300,2,Useful,4/26/2007
1731,637,355,4,woow,6/1/2017
1732,342,143,1,I will buy more,8/4/2002
1733,361,229,5,very good product,9/28/2002
1734,24,236,2,great service,5/5/2012
1735,472,252,3,very good product,11/24/2015
1736,153,291,2,very good product,7/23/2016
1737,6,239,4,very good product,4/12/2014
1738,221,288,3,I will buy more,3/24/2007
1739,147,400,4,I will buy more,10/22/2009
1740,982,214,3,very good product,11/29/2009
1741,290,315,5,I will buy more,9/10/2015
1742,557,262,5,lovely,8/7/2015
1743,451,347,2,woow,2/23/2005
1744,144,333,4,woow,3/8/2023
1745,526,139,2,Useful,4/26/2004
1746,567,232,3,I will buy more,4/16/2013
1747,258,350,4,Useful,10/30/2015
1748,740,43,3,woow,6/3/2022
1749,20,24,4,amazing,1/18/2020
1750,187,344,1,I will buy more,12/31/2009
1751,534,248,3,amazing,8/13/2017
1752,655,244,4,lovely,1/27/2014
1753,49,233,3,woow,1/22/2008
1754,537,248,1,amazing,9/24/2005
1755,527,128,3,Useful,7/19/2022
1756,818,59,1,woow,10/28/2022
1757,534,252,3,lovely,5/5/2023
1758,684,393,2,lovely,3/5/2006
1759,45,373,4,good,9/14/2008
1760,522,263,3,great service,6/18/2015
1761,618,54,4,I will buy more,7/3/2016
1762,121,306,3,I will buy more,1/6/2024
1763,311,182,4,lovely,8/26/2002
1764,39,139,5,good,12/23/2019
1765,759,241,5,amazing,1/31/2012
1766,314,350,5,lovely,3/14/2023
1767,746,279,3,good,3/22/2011
1768,307,158,4,very good product,6/10/2005
1769,169,324,1,amazing,12/24/2020
1770,503,288,1,lovely,11/18/2010
1771,193,271,2,amazing,10/6/2003
1772,695,368,1,lovely,1/11/2013
1773,50,224,2,I will buy more,1/13/2014
1774,851,282,3,I will buy more,8/24/2016
1775,593,16,5,good,5/4/2008
1776,265,323,1,Useful,5/26/2003
1777,974,105,5,woow,5/27/2021
1778,135,259,1,very good product,10/11/2007
1779,283,258,2,very good product,11/24/2021
1780,821,358,2,woow,8/31/2007
1781,673,377,3,very good product,2/18/2005
1782,456,297,3,great service,7/24/2021
1783,708,349,3,I will buy more,12/31/2021
1784,988,208,5,amazing,6/16/2005
1785,310,174,1,good,7/9/2015
1786,72,169,3,Useful,7/27/2001
1787,600,318,4,great service,10/5/2010
1788,563,359,2,amazing,2/20/2006
1789,303,189,2,woow,12/18/2020
1790,299,368,2,woow,3/7/2006
1791,164,235,5,I will buy more,12/27/2016
1792,210,185,5,woow,8/1/2010
1793,388,128,1,lovely,8/9/2022
1794,96,303,5,great service,8/10/2010
1795,838,51,3,good,11/25/2011
1796,563,211,2,I will buy more,3/18/2021
1797,646,108,2,great service,1/27/2018
1798,860,61,5,lovely,9/19/2019
1799,333,269,2,Useful,6/6/2008
1800,756,327,4,woow,5/4/2007
1801,18,358,4,good,6/2/2023
1802,815,5,5,lovely,10/7/2018
1803,904,28,3,I will buy more,10/18/2008
1804,707,98,4,amazing,1/11/2012
1805,138,375,3,Useful,3/30/2022
1806,872,109,4,Useful,1/3/2001
1807,984,263,1,great service,7/8/2008
1808,645,311,2,good,12/8/2008
1809,360,15,5,I will buy more,2/22/2014
1810,838,388,3,woow,9/7/2017
1811,128,32,5,Useful,5/25/2015
1812,421,135,4,Useful,11/11/2011
1813,242,313,5,lovely,4/14/2012
1814,719,261,2,I will buy more,2/14/2000
1815,470,213,3,amazing,12/11/2023
1816,693,306,5,great service,5/2/2011
1817,17,78,4,lovely,9/7/2016
1818,622,205,4,amazing,10/14/2018
1819,771,166,4,Useful,4/29/2005
1820,343,396,1,great service,12/22/2019
1821,98,299,3,I will buy more,5/28/2000
1822,254,111,1,very good product,7/26/2021
1823,91,324,3,woow,1/15/2008
1824,1,134,5,lovely,6/2/2002
1825,442,383,1,lovely,11/17/2011
1826,964,325,3,woow,1/18/2007
1827,683,341,4,very good product,11/5/2021
1828,764,236,4,very good product,5/19/2003
1829,862,222,3,great service,4/22/2024
1830,205,282,1,very good product,6/18/2018
1831,991,176,4,I will buy more,10/21/2016
1832,617,63,1,woow,2/24/2012
1833,886,279,2,very good product,2/26/2010
1834,355,287,3,Useful,3/20/2019
1835,482,398,3,very good product,6/5/2001
1836,478,206,3,amazing,8/27/2023
1837,4,72,2,lovely,9/5/2020
1838,180,263,5,good,4/19/2002
1839,172,85,5,woow,10/15/2017
1840,630,188,5,good,7/18/2017
1841,948,196,1,Useful,1/11/2008
1842,887,386,1,great service,6/26/2023
1843,894,6,5,I will buy more,2/1/2004
1844,71,302,2,I will buy more,5/1/2003
1845,518,189,5,good,2/10/2003
1846,262,35,4,amazing,11/11/2018
1847,304,390,5,Useful,8/17/2011
1848,631,179,3,great service,6/2/2019
1849,459,153,3,Useful,4/17/2007
1850,831,82,2,amazing,11/8/2001
1851,959,123,1,I will buy more,12/12/2004
1852,549,151,4,amazing,6/20/2005
1853,813,295,1,lovely,8/13/2024
1854,40,112,1,lovely,1/24/2012
1855,160,68,5,lovely,8/15/2013
1856,674,171,4,lovely,7/17/2009
1857,609,8,4,woow,11/15/2004
1858,166,382,1,great service,12/4/2006
1859,680,246,1,good,4/4/2016
1860,999,44,5,good,10/22/2010
1861,966,167,4,very good product,1/19/2002
1862,875,1,1,great service,4/22/2019
1863,852,199,1,Useful,8/9/2019
1864,646,258,3,woow,3/27/2007
1865,341,225,3,great service,6/8/2003
1866,284,81,3,lovely,9/2/2007
1867,644,11,1,Useful,8/28/2008
1868,6,43,2,good,4/8/2003
1869,388,79,4,amazing,1/10/2001
1870,680,3,2,Useful,12/22/2008
1871,898,305,3,Useful,7/2/2006
1872,4,17,3,Useful,7/6/2002
1873,426,388,1,amazing,1/29/2007
1874,123,114,2,I will buy more,2/29/2008
1875,161,205,5,lovely,5/1/2005
1876,537,294,5,lovely,9/29/2006
1877,405,99,3,amazing,8/7/2023
1878,664,240,1,very good product,2/17/2014
1879,519,339,5,woow,12/29/2017
1880,526,315,5,woow,10/26/2022
1881,510,250,2,lovely,7/12/2001
1882,250,334,1,woow,1/19/2024
1883,654,140,3,Useful,11/13/2009
1884,642,375,4,great service,11/20/2012
1885,670,102,4,great service,5/21/2003
1886,85,343,3,great service,11/23/2005
1887,119,373,2,very good product,2/27/2002
1888,873,292,5,woow,1/12/2007
1889,613,367,4,great service,2/9/2005
1890,580,22,2,Useful,2/22/2015
1891,604,148,2,great service,5/19/2005
1892,661,108,1,lovely,11/16/2001
1893,104,44,4,lovely,6/23/2014
1894,244,138,3,very good product,2/9/2004
1895,15,33,1,woow,10/19/2024
1896,763,33,1,lovely,10/5/2013
1897,936,56,4,lovely,3/14/2005
1898,950,12,1,I will buy more,8/19/2019
1899,506,86,2,lovely,9/21/2009
1900,81,174,5,amazing,1/24/2001
1901,1000,396,4,lovely,5/20/2015
1902,859,161,2,good,10/10/2002
1903,737,321,3,very good product,4/27/2003
1904,463,209,5,very good product,7/11/2015
1905,420,21,5,Useful,5/30/2016
1906,281,224,1,woow,5/6/2015
1907,125,364,5,good,4/10/2020
1908,661,183,4,amazing,3/9/2008
1909,141,50,5,very good product,8/15/2012
1910,218,164,3,Useful,3/8/2005
1911,370,100,2,very good product,12/3/2020
1912,446,59,2,great service,4/20/2014
1913,27,133,2,I will buy more,11/18/2023
1914,743,335,1,woow,2/10/2020
1915,290,287,1,I will buy more,3/2/2016
1916,448,151,3,lovely,8/6/2015
1917,25,137,5,very good product,7/19/2009
1918,687,250,5,good,4/6/2014
1919,355,95,2,woow,3/11/2017
1920,743,282,1,woow,3/3/2017
1921,141,312,4,woow,5/14/2015
1922,804,355,4,amazing,3/2/2024
1923,467,339,2,very good product,3/8/2003
1924,116,341,3,good,4/23/2010
1925,826,33,1,good,4/3/2017
1926,817,50,5,great service,7/5/2011
1927,347,160,1,lovely,1/31/2015
1928,553,332,5,very good product,10/15/2024
1929,700,125,4,Useful,2/15/2009
1930,392,374,2,lovely,11/6/2021
1931,473,69,2,lovely,2/22/2001
1932,749,106,3,Useful,6/25/2019
1933,746,381,4,woow,1/16/2009
1934,307,14,5,good,1/19/2008
1935,370,319,3,lovely,9/22/2002
1936,251,223,2,Useful,5/15/2007
1937,644,76,3,Useful,12/19/2002
1938,645,42,1,good,3/7/2006
1939,659,134,2,amazing,11/16/2002
1940,797,123,3,lovely,1/30/2023
1941,576,124,1,very good product,12/9/2001
1942,18,156,1,Useful,2/22/2009
1943,503,23,5,lovely,3/17/2007
1944,592,68,5,good,11/10/2016
1945,216,293,1,lovely,1/30/2019
1946,823,217,4,lovely,6/16/2000
1947,3,377,4,I will buy more,12/21/2001
1948,244,72,3,great service,11/14/2015
1949,484,338,1,lovely,3/3/2008
1950,75,167,1,Useful,8/27/2000
1951,668,154,3,I will buy more,8/1/2004
1952,978,241,2,Useful,10/8/2011
1953,25,386,2,lovely,11/10/2017
1954,427,330,5,very good product,7/22/2023
1955,286,286,4,good,10/22/2009
1956,349,125,2,Useful,9/7/2010
1957,584,58,5,Useful,5/16/2008
1958,163,390,5,Useful,3/21/2010
1959,120,138,2,very good product,3/16/2024
1960,602,360,3,amazing,4/14/2014
1961,330,22,2,I will buy more,8/26/2023
1962,132,290,5,great service,12/18/2019
1963,909,131,4,amazing,9/4/2018
1964,47,161,5,great service,5/23/2011
1965,277,105,3,lovely,12/2/2013
1966,461,372,3,good,10/17/2006
1967,644,233,5,amazing,6/30/2002
1968,129,158,5,amazing,4/17/2004
1969,390,193,2,woow,9/23/2020
1970,119,336,1,very good product,5/31/2002
1971,985,179,2,good,4/5/2020
1972,229,46,2,woow,1/28/2004
1973,385,71,5,amazing,11/17/2016
1974,814,290,5,very good product,1/1/2020
1975,397,195,2,lovely,10/21/2013
1976,719,165,4,woow,10/1/2020
1977,535,101,2,great service,4/18/2000
1978,563,289,2,very good product,1/28/2007
1979,589,292,5,I will buy more,4/2/2015
1980,227,299,1,great service,6/29/2011
1981,728,343,2,woow,11/13/2002
1982,195,63,4,great service,10/16/2000
1983,200,138,1,woow,1/23/2024
1984,83,268,4,very good product,1/8/2021
1985,167,171,1,great service,5/8/2002
1986,794,340,2,Useful,1/8/2021
1987,871,121,4,I will buy more,10/22/2021
1988,967,259,4,good,2/1/2018
1989,882,121,1,amazing,7/30/2019
1990,249,70,1,Useful,2/16/2021
1991,318,219,1,Useful,3/23/2023
1992,229,96,1,lovely,4/27/2001
1993,743,243,4,good,10/22/2006
1994,994,212,5,good,2/14/2024
1995,835,5,5,Useful,5/5/2022
1996,943,183,5,great service,5/8/2011
1997,532,128,1,very good product,3/14/2023
1998,166,205,4,Useful,6/11/2013
1999,546,247,1,very good product,1/4/2020
2000,765,380,5,amazing,3/20/2011
